time,open,high,low,close,volume,value,foreign_buy_vol,foreign_sell_vol,foreign_buy_val,foreign_sell_val,foreign_room
2022-03-08,22.156,22.156,22.156,22.156,10100,223775.6,,,,,
2022-03-09,25.447,25.447,25.447,25.447,100,2544.7,,,,,
2022-03-10,29.245,29.245,29.245,29.245,5009100,146491129.5,,,,,
2022-03-11,33.55,33.613,30.068,30.385,2999500,91139807.5,,,,,
2022-03-14,30.701,31.524,29.182,30.954,547200,16938028.8,,,,,
2022-03-15,30.068,30.068,26.333,26.46,957000,25322220.0,,,,,
2022-03-16,27.346,31.524,25.384,28.296,587800,16632388.8,,,,,
2022-03-17,27.22,28.866,27.22,27.789,257300,7150109.7,,,,,
2022-03-18,28.359,28.359,27.156,27.473,298500,8200690.5,,,,,
2022-03-21,27.22,27.22,25.954,26.523,305100,8092167.3,,,,,
2022-03-22,26.587,26.966,26.08,26.587,323700,8606211.9,,,,,
2022-03-23,26.587,26.903,26.46,26.65,358400,9551360.0,,,,,
2022-03-24,26.27,27.663,26.27,27.663,253664,7017107.232,,,,,
2022-03-25,26.84,27.853,23.168,27.41,311236,8530978.76,,,,,
2022-03-28,27.22,27.726,26.903,27.6,368523,10171234.8,,,,,
2022-03-29,27.346,27.726,27.22,27.663,258514,7151272.782,,,,,
2022-03-30,27.536,28.233,27.41,27.536,382200,10524259.2,,,,,
2022-03-31,27.853,28.169,27.41,27.853,393200,10951799.6,,,,,
2022-04-01,27.979,28.169,27.536,27.853,268650,7482708.45,,,,,
2022-04-04,27.853,27.916,27.41,27.663,301800,8348693.4,,,,,
2022-04-05,27.6,27.6,27.22,27.283,289800,7906613.4,,,,,
2022-04-06,26.587,27.093,24.055,25.827,547953,14151982.131,,,,,
2022-04-07,25.954,26.523,25.321,25.954,322400,8367569.600000001,,,,,
2022-04-08,26.397,26.397,24.245,24.245,188000,4558060.0,,,,,
2022-04-12,24.245,25.194,24.245,24.624,119201,2935205.424,,,,,
2022-04-13,24.688,24.688,23.738,24.498,371700,9105906.6,,,,,
2022-04-14,24.814,24.878,23.991,24.688,327600,8087788.8,,,,,
2022-04-15,25.004,25.004,23.738,23.991,163800,3929725.8,,,,,
2022-04-18,23.991,24.498,23.168,23.358,67802,1583719.116,,,,,
2022-04-19,23.738,23.738,20.7,22.219,271000,6021349.0,,,,,
2022-04-20,22.029,22.156,20.953,21.523,48500,1043865.5,,,,,
2022-04-21,19.624,24.055,19.624,24.055,231100,5559110.5,,,,,
2022-04-22,23.358,23.358,21.966,23.105,111800,2583139.0,,,,,
